material_number	material_number_text	brand	product_area	core_segment	component	component_text	manufactoring_location	characteristic_value	material_weight	packaging_code	packaging_category
63840617	DMAPL2400	DIA	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
63840617	DMAPL2400	DIA	PA1	HammerDrillingsmall	2610067580	Label	Lct (Lincolnton)	POLYESTER OVERLAY ON 60# LABEL	0.28	PCode_440854	Unassigned
63840617	DMAPL2400	DIA	PA1	HammerDrillingsmall	2610066334	Label	Lct (Lincolnton)	POLYESTER OVERLAY ON 60# LABEL	0.28	PCode_440854	Unassigned
63840617	DMAPL2400	DIA	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
74385981	DMAPL2410	DIA	PA1	HammerDrillingsmall	6035911X29	Label	Lct (Lincolnton)	PP	0.28	PCode_440854	Unassigned
74385981	DMAPL2410	DIA	PA1	HammerDrillingsmall	6035911X26	Label	Lct (Lincolnton)	PP	0.28	PCode_440854	Unassigned
74385981	DMAPL2410	DIA	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
74385981	DMAPL2410	DIA	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
74385981	DMAPL2410	DIA	PA1	HammerDrillingsmall	2610067580	Label	Lct (Lincolnton)	POLYESTER OVERLAY ON 60# LABEL	0.28	PCode_440854	Unassigned
74385981	DMAPL2410	DIA	PA1	HammerDrillingsmall	2610066334	Label	Lct (Lincolnton)	POLYESTER OVERLAY ON 60# LABEL	0.28	PCode_440854	Unassigned
74385981	DMAPL2410	DIA	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
45427893	DMAPL2450	DIA	PA1	HammerDrillingsmall	6035911X29	Label	Lct (Lincolnton)	PP	0.28	PCode_440854	Unassigned
45427893	DMAPL2450	DIA	PA1	HammerDrillingsmall	6035911X26	Label	Lct (Lincolnton)	PP	0.28	PCode_440854	Unassigned
45427893	DMAPL2450	DIA	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
45427893	DMAPL2450	DIA	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
45427893	DMAPL2450	DIA	PA1	HammerDrillingsmall	2610067580	Label	Lct (Lincolnton)	POLYESTER OVERLAY ON 60# LABEL	0.28	PCode_440854	Unassigned
45427893	DMAPL2450	DIA	PA1	HammerDrillingsmall	2610066334	Label	Lct (Lincolnton)	POLYESTER OVERLAY ON 60# LABEL	0.28	PCode_440854	Unassigned
45427893	DMAPL2450	DIA	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
36561460	DMAPL2460	DIA	PA1	HammerDrillingsmall	6035911X26	Label	Lct (Lincolnton)	PP	0.28	PCode_440854	Unassigned
36561460	DMAPL2460	DIA	PA1	HammerDrillingsmall	6035911X29	Label	Lct (Lincolnton)	PP	0.28	PCode_440854	Unassigned
36561460	DMAPL2460	DIA	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
36561460	DMAPL2460	DIA	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
36561460	DMAPL2460	DIA	PA1	HammerDrillingsmall	2610066334	Label	Lct (Lincolnton)	POLYESTER OVERLAY ON 60# LABEL	0.28	PCode_440854	Unassigned
36561460	DMAPL2460	DIA	PA1	HammerDrillingsmall	2610067580	Label	Lct (Lincolnton)	POLYESTER OVERLAY ON 60# LABEL	0.28	PCode_440854	Unassigned
36561460	DMAPL2460	DIA	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
24816008	DMAPL2510	DIA	PA1	HammerDrillingsmall	6035911X29	Label	Lct (Lincolnton)	PP	0.28	PCode_440854	Unassigned
24816008	DMAPL2510	DIA	PA1	HammerDrillingsmall	6035911X26	Label	Lct (Lincolnton)	PP	0.28	PCode_440854	Unassigned
24816008	DMAPL2510	DIA	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
24816008	DMAPL2510	DIA	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
24816008	DMAPL2510	DIA	PA1	HammerDrillingsmall	2610059390	Label	Lct (Lincolnton)	POLYESTER OVERLAY ON 60# LABEL	0.28	PCode_440854	Unassigned
24816008	DMAPL2510	DIA	PA1	HammerDrillingsmall	2610066334	Label	Lct (Lincolnton)	POLYESTER OVERLAY ON 60# LABEL	0.28	PCode_440854	Unassigned
24816008	DMAPL2510	DIA	PA1	HammerDrillingsmall	2610040885	Corrugated carton   MP 22x7x5 3/4 DW	Lct (Lincolnton)	CORRUGATED	467.65	PCode_304109	Unassigned
23863503	DMAPL2530	DIA	PA1	HammerDrillingsmall	6035911X29	Label	Lct (Lincolnton)	PP	0.28	PCode_440854	Unassigned
23863503	DMAPL2530	DIA	PA1	HammerDrillingsmall	6035911X26	Label	Lct (Lincolnton)	PP	0.28	PCode_440854	Unassigned
23863503	DMAPL2530	DIA	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
23863503	DMAPL2530	DIA	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
23863503	DMAPL2530	DIA	PA1	HammerDrillingsmall	2610059390	Label	Lct (Lincolnton)	POLYESTER OVERLAY ON 60# LABEL	0.28	PCode_440854	Unassigned
23863503	DMAPL2530	DIA	PA1	HammerDrillingsmall	2610066334	Label	Lct (Lincolnton)	POLYESTER OVERLAY ON 60# LABEL	0.28	PCode_440854	Unassigned
23863503	DMAPL2530	DIA	PA1	HammerDrillingsmall	2610040885	Corrugated carton   MP 22x7x5 3/4 DW	Lct (Lincolnton)	CORRUGATED	467.65	PCode_304109	Unassigned
50971816	DMAPL2910	DIA	PA1	HammerDrillingsmall	6035911X29	Label	Lct (Lincolnton)	PP	0.28	PCode_440854	Unassigned
50971816	DMAPL2910	DIA	PA1	HammerDrillingsmall	6035911X24	Label	Lct (Lincolnton)	PP	0.42	PCode_440854	Unassigned
50971816	DMAPL2910	DIA	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
50971816	DMAPL2910	DIA	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
50971816	DMAPL2910	DIA	PA1	HammerDrillingsmall	2610066334	Label	Lct (Lincolnton)	POLYESTER OVERLAY ON 60# LABEL	0.28	PCode_440854	Unassigned
50971816	DMAPL2910	DIA	PA1	HammerDrillingsmall	2610066320	Label	Lct (Lincolnton)	POLYESTER LAMINATE OVERLAY	0.42	PCode_440854	Unassigned
50971816	DMAPL2910	DIA	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
59266340	DMAPL2910-P25	DIA	PA1	HammerDrillingsmall	6035834U38	Plastic Tube Bottom Part	Lct (Lincolnton)	HDPE 01	22.0	PCode_252685	Unassigned
59266340	DMAPL2910-P25	DIA	PA1	HammerDrillingsmall	6035834U38	Plastic Tube Bottom Part	Lct (Lincolnton)	HDPE 01	22.0	PCode_252685	Unassigned
59266340	DMAPL2910-P25	DIA	PA1	HammerDrillingsmall	6035834U34	Plastic Tube Top Part	Lct (Lincolnton)	HDPE 01	25.0	PCode_439983	Unassigned
59266340	DMAPL2910-P25	DIA	PA1	HammerDrillingsmall	6035834U34	Plastic Tube Top Part	Lct (Lincolnton)	HDPE 01	25.0	PCode_439983	Unassigned
59266340	DMAPL2910-P25	DIA	PA1	HammerDrillingsmall	6035911X19	Label	Lct (Lincolnton)	PP	1.87	PCode_440854	Unassigned
59266340	DMAPL2910-P25	DIA	PA1	HammerDrillingsmall	2610066339	Label	Lct (Lincolnton)	POLYESTER LAMINATE OVERLAY	1.87	PCode_440854	Unassigned
59266340	DMAPL2910-P25	DIA	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
44806020	DMAPL2920-P25	DIA	PA1	HammerDrillingsmall	6035834U34	Plastic Tube Top Part	Lct (Lincolnton)	HDPE 01	25.0	PCode_439983	Unassigned
44806020	DMAPL2920-P25	DIA	PA1	HammerDrillingsmall	6035834U38	Plastic Tube Bottom Part	Lct (Lincolnton)	HDPE 01	22.0	PCode_252685	Unassigned
44806020	DMAPL2920-P25	DIA	PA1	HammerDrillingsmall	6035834U38	Plastic Tube Bottom Part	Lct (Lincolnton)	HDPE 01	22.0	PCode_252685	Unassigned
44806020	DMAPL2920-P25	DIA	PA1	HammerDrillingsmall	6035834U34	Plastic Tube Top Part	Lct (Lincolnton)	HDPE 01	25.0	PCode_439983	Unassigned
44806020	DMAPL2920-P25	DIA	PA1	HammerDrillingsmall	6035911X19	Label	Lct (Lincolnton)	PP	1.87	PCode_440854	Unassigned
44806020	DMAPL2920-P25	DIA	PA1	HammerDrillingsmall	2610066339	Label	Lct (Lincolnton)	POLYESTER LAMINATE OVERLAY	1.87	PCode_440854	Unassigned
44806020	DMAPL2920-P25	DIA	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
12985418	DMAPL2960	DIA	PA1	HammerDrillingsmall	2610066351	Skincard	Lct (Lincolnton)	SKINBOARD	8.94	PCode_233229	Unassigned
12985418	DMAPL2960	DIA	PA1	HammerDrillingsmall	1609428905	Corrugated carton   9995803	Lct (Lincolnton)	CORRUGATED	298.01	PCode_304109	Unassigned
12985418	DMAPL2960	DIA	PA1	HammerDrillingsmall	1609427150	Plastic Bag         9901565 4.5X13CLR/WH	Lct (Lincolnton)	LDPE	2.5	PCode_170045	Unassigned
32283273	T4021	BOT	PA5	Screw Driving & Sets	2610930614	Folding Carton      IP	Buyout(all entities)	CORRUGATED	137.21	PCode_221631	Unassigned
32283273	T4021	BOT	PA5	Screw Driving & Sets	1609432609	Anti-Theft Device   SENSTAG ZLAPX7K51	Buyout(all entities)	PS/PE	1.0	PCode_827864	Unassigned
34230762	DBX641S	BOT	PA1	DiamondDiscs/CoreBit	2610066868	Label	Buyout(all entities)	PAPER	0.53	PCode_440854	Unassigned
34230762	DBX641S	BOT	PA1	DiamondDiscs/CoreBit	2610066867	Insert card	Buyout(all entities)	ART PAPER	13.7	PCode_865131	Unassigned
34230762	DBX641S	BOT	PA1	DiamondDiscs/CoreBit	2610068039	Corrugated carton	Buyout(all entities)	CORRUGATED	498.96	PCode_304109	Unassigned
34230762	DBX641S	BOT	PA1	DiamondDiscs/CoreBit	2610068038	Corrugated carton	Buyout(all entities)	CORRUGATED	498.96	PCode_304109	Unassigned
34230762	DBX641S	BOT	PA1	DiamondDiscs/CoreBit	2610009538	Clamshell	Buyout(all entities)	PLASTIC	43.0	PCode_344348	Unassigned
80074100	B80037	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
80074100	B80037	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
80074100	B80037	WER	PA1	HammerDrillingsmall	1609432579	Kraft paper         26X6.5X5 KRAFT PAPER	Lct (Lincolnton)	CORRUGATED	354.56	PCode_304109	Unassigned
40168410	B80039	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
40168410	B80039	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
40168410	B80039	WER	PA1	HammerDrillingsmall	1609428843	Corrugated carton   9995601	Lct (Lincolnton)	CORRUGATED	249.54	PCode_304109	Unassigned
54170658	B80040	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
54170658	B80040	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
54170658	B80040	WER	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
57686851	B80042	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
57686851	B80042	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
57686851	B80042	WER	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
50034144	B80043	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
50034144	B80043	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
50034144	B80043	WER	PA1	HammerDrillingsmall	1609432589	Corrugated carton   2994251239	Lct (Lincolnton)	CORRUGATED	382.79	PCode_304109	Unassigned
72235414	B80001	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
72235414	B80001	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
72235414	B80001	WER	PA1	HammerDrillingsmall	1609432589	Corrugated carton   2994251239	Lct (Lincolnton)	CORRUGATED	382.79	PCode_304109	Unassigned
29794812	B80001B25	WER	PA1	HammerDrillingsmall	6035834U38	Plastic Tube Bottom Part	Lct (Lincolnton)	HDPE 01	22.0	PCode_252685	Unassigned
29794812	B80001B25	WER	PA1	HammerDrillingsmall	6035834U34	Plastic Tube Top Part	Lct (Lincolnton)	HDPE 01	25.0	PCode_439983	Unassigned
29794812	B80001B25	WER	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
27325518	B80002	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
27325518	B80002	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
27325518	B80002	WER	PA1	HammerDrillingsmall	1609432589	Corrugated carton   2994251239	Lct (Lincolnton)	CORRUGATED	382.79	PCode_304109	Unassigned
61557260	B80003	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
61557260	B80003	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
61557260	B80003	WER	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
75559287	B80004	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
75559287	B80004	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
75559287	B80004	WER	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
28792814	B80006	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
28792814	B80006	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
28792814	B80006	WER	PA1	HammerDrillingsmall	1609432589	Corrugated carton   2994251239	Lct (Lincolnton)	CORRUGATED	382.79	PCode_304109	Unassigned
85908544	B80007	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
85908544	B80007	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
85908544	B80007	WER	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
41211929	B80008	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
41211929	B80008	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
41211929	B80008	WER	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
68206652	B80009	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
68206652	B80009	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
68206652	B80009	WER	PA1	HammerDrillingsmall	1609432589	Corrugated carton   2994251239	Lct (Lincolnton)	CORRUGATED	382.79	PCode_304109	Unassigned
55232182	B80010	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
55232182	B80010	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
55232182	B80010	WER	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
31468112	B80010B25	WER	PA1	HammerDrillingsmall	6035834U35	Plastic Tube Top Part	Lct (Lincolnton)	HDPE 01	32.0	PCode_439983	Unassigned
31468112	B80010B25	WER	PA1	HammerDrillingsmall	6035834U39	Plastic Tube Bottom Part	Lct (Lincolnton)	HDPE 01	42.0	PCode_252685	Unassigned
31468112	B80010B25	WER	PA1	HammerDrillingsmall	1609503084	Corrugated carton   0532024510 320245-1	Lct (Lincolnton)	CORRUGATED	305.27	PCode_304109	Unassigned
66758404	B80011	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
66758404	B80011	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
66758404	B80011	WER	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
36940609	B80012	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
36940609	B80012	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
36940609	B80012	WER	PA1	HammerDrillingsmall	1609432589	Corrugated carton   2994251239	Lct (Lincolnton)	CORRUGATED	382.79	PCode_304109	Unassigned
23977397	B80013	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
23977397	B80013	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
23977397	B80013	WER	PA1	HammerDrillingsmall	1609432589	Corrugated carton   2994251239	Lct (Lincolnton)	CORRUGATED	382.79	PCode_304109	Unassigned
69995258	B80014	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
69995258	B80014	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
69995258	B80014	WER	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
89359961	B80015B25	WER	PA1	HammerDrillingsmall	1609428845	Corrugated carton   9995604	Lct (Lincolnton)	CORRUGATED	330.22	PCode_304109	Unassigned
89359961	B80015B25	WER	PA1	HammerDrillingsmall	1609432306	Plastic Tube Top Part 65X127TOPWHANG	Lct (Lincolnton)	HDPE	35.0	PCode_439983	Unassigned
89359961	B80015B25	WER	PA1	HammerDrillingsmall	1609432408	Plastic Tube Bottom Part 65X127BOTTOM	Lct (Lincolnton)	HDPE	35.0	PCode_252685	Unassigned
12968312	B80016	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
12968312	B80016	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
12968312	B80016	WER	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
28557585	B80016B25	WER	PA1	HammerDrillingsmall	1609432304	Plastic Tube Top Part 52X292TOPWHANG	Lct (Lincolnton)	HDPE	64.0	PCode_439983	Unassigned
28557585	B80016B25	WER	PA1	HammerDrillingsmall	1609432407	Plastic Tube Bottom Part 52X292BOTTOM	Lct (Lincolnton)	HDPE	64.0	PCode_252685	Unassigned
28557585	B80016B25	WER	PA1	HammerDrillingsmall	1609428893	Corrugated carton   9995679	Lct (Lincolnton)	CORRUGATED	238.74	PCode_304109	Unassigned
24644415	B80017	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
24644415	B80017	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
24644415	B80017	WER	PA1	HammerDrillingsmall	1609432579	Kraft paper         26X6.5X5 KRAFT PAPER	Lct (Lincolnton)	CORRUGATED	354.56	PCode_304109	Unassigned
24405678	B80018	WER	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
24405678	B80018	WER	PA1	HammerDrillingsmall	2610050906	Label               BD Tough UPC WaRN	Lct (Lincolnton)	60# GLOSS	1.0	PCode_440854	Unassigned
24405678	B80018	WER	PA1	HammerDrillingsmall	1609504597	Corrugated carton   9995660	Lct (Lincolnton)	CORRUGATED	439.08	PCode_304109	Unassigned
99872569	DMAPL4010	DIA	PA1	HammerDrillingsmall	6035911N89	Label	Lct (Lincolnton)	PP	0.27	PCode_440854	Unassigned
99872569	DMAPL4010	DIA	PA1	HammerDrillingsmall	6035911V74	Label	Lct (Lincolnton)	PP	0.28	PCode_440854	Unassigned
99872569	DMAPL4010	DIA	PA1	HammerDrillingsmall	6035911V84	Label	Lct (Lincolnton)	PP	0.28	PCode_440854	Unassigned
99872569	DMAPL4010	DIA	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
99872569	DMAPL4010	DIA	PA1	HammerDrillingsmall	2610057519	Hangtag             SDS+Safety	Lct (Lincolnton)	PP (3.5% CACO3)	12.0	PCode_683060	Unassigned
99872569	DMAPL4010	DIA	PA1	HammerDrillingsmall	2610066334	Label	Lct (Lincolnton)	POLYESTER OVERLAY ON 60# LABEL	0.28	PCode_440854	Unassigned
99872569	DMAPL4010	DIA	PA1	HammerDrillingsmall	2610066323	Label	Lct (Lincolnton)	POLYESTER OVERLAY ON 60# LABEL	0.28	PCode_440854	Unassigned
99872569	DMAPL4010	DIA	PA1	HammerDrillingsmall	1609442869	Corrugated carton   #905	Lct (Lincolnton)	CORRUGATED	679.69	PCode_304109	Unassigned
99872569	DMAPL4010	DIA	PA1	HammerDrillingsmall	2610033399	Insert              kraft paper coldseal	Lct (Lincolnton)	CORRUGATED		PCode_574213	Unassigned
90314835	DMAPL4020	DIA	PA1	HammerDrillingsmall	6035911N89	Label	Lct (Lincolnton)	PP	0.27	PCode_440854	Unassigned
90314835	DMAPL4020	DIA	PA1	HammerDrillingsmall	6035911V85	Label	Lct (Lincolnton)	PP	0.34	PCode_440854	Unassigned
90314835	DMAPL4020	DIA	PA1	HammerDrillingsmall	6035911V73	Label	Lct (Lincolnton)	PP	0.42	PCode_440854	Unassigned
90314835	DMAPL4020	DIA	PA1	HammerDrillingsmall	2610056973	Hangtag	Lct (Lincolnton)	HDPE	12.82	PCode_683060	Unassigned
90314835	DMAPL4020	DIA	PA1	HammerDrillingsmall	2610054487	Hangtag             INV SM Back BK 5/32	Lct (Lincolnton)	HDPE	4.0	PCode_683060	Unassigned
90314835	DMAPL4020	DIA	PA1	HammerDrillingsmall	2610054487	Hangtag             INV SM Back BK 5/32	Lct (Lincolnton)	HDPE	4.0	PCode_683060	Unassigned
90314835	DMAPL4020	DIA	PA1	HammerDrillingsmall	2610056973	Hangtag	Lct (Lincolnton)	HDPE	12.82	PCode_683060	Unassigned
90314835	DMAPL4020	DIA	PA1	HammerDrillingsmall	2610066325	Label	Lct (Lincolnton)	POLYESTER LAMINATE OVERLAY	0.42	PCode_440854	Unassigned
